,PC1,PC2,PC3,PC4
1739,-117212872.67692482,-206359431.70369858,92450909.66057485,9462114.188934954
1740,-98700766.66182825,-161988585.30236787,111362363.74130712,11602608.095321199
1741,-113307517.89633809,-196998859.9251081,96440511.79140063,9913677.51277622
1742,-120612468.19570158,-214507771.52222863,88977977.16487847,9069030.146194097
1743,-119693569.60918,-212305304.22829935,89916698.47565556,9175279.366168965
1744,-125854441.78056656,-227072025.66915214,83622922.33421408,8462917.988998296
1745,-124049426.6259551,-222745664.8482837,85466875.75493202,8671625.952024173
1746,-119112511.91130005,-210912592.78632098,90510290.90445201,9242465.155836834
1747,-122753033.79225212,-219638398.32486537,86791234.7190069,8821523.589676855
1748,-125889657.3986199,-227156432.4232114,83586947.03549913,8458846.12295783
1749,-128913905.9636387,-234405119.7657181,80497458.57756539,8109162.212506167
1750,-114050767.85135032,-198780322.7994,95681228.25104278,9827737.966101969
1751,-123298160.10748415,-220944987.42835215,86234348.79418385,8758492.4275544
1752,-88006671.00713015,-136356381.41925594,122287155.26651174,12839131.187549012
1753,-119991327.68052523,-213018987.3520527,89612517.0881471,9140850.58013576
1754,-94241123.77883951,-151299464.9397288,115918211.22450323,12118261.927675866
1755,-113809698.33589582,-198202513.96266887,95927498.18208322,9855612.0409482
1756,-121703007.13200347,-217121635.96297535,87863912.83312897,8942934.717347227
1757,-118769374.3646585,-210090141.6095725,90860830.70534499,9282141.021280088
1758,-117080885.68604468,-206043077.93424982,92585743.90998991,9477375.411310276
1759,-103052329.09106949,-172418652.41574395,106916928.25211163,11099451.250287287
1760,-109042992.44186504,-186777407.87864366,100797032.7211256,10406770.55897892
1761,-120470460.50017014,-214167399.5708844,89123048.28812955,9085450.028844282
1762,-122683032.01493537,-219470614.1673903,86862746.59325954,8829617.664935332
1763,-296192254.21477765,-129079031.5722733,50023063.14619561,-24434774.971125647
1764,-296327247.4173154,-129402590.79616722,49885157.834455006,-24450383.79094744
1765,-285123384.21835697,-102548547.68051438,61330713.7447164,-23154917.954939734
1766,-294526956.30902815,-125087552.83255069,51724285.300467245,-24242222.053853814
1767,-300935626.18305826,-140448209.6037964,45177365.898556,-24983235.464016635
1768,-297698652.38053036,-132689650.56806983,48484168.55929621,-24608954.834312353
1769,-281313369.2814084,-93416491.74844892,65222919.3353586,-22714378.46442238
1770,-295670748.1311667,-127829056.75504562,50555819.29749035,-24374474.938664462
1771,-299288365.54509217,-136499963.59176278,46860161.680315174,-24792768.13666807
1772,-301064606.96300155,-140757357.91846073,45045602.71098633,-24998149.087197457
1773,-303762466.87289184,-147223738.75993022,42289543.85089833,-25310093.75142032
1774,-299996256.72913164,-138196676.59510913,46136999.679724365,-24874619.26500208
1775,-291419679.0510381,-117639857.69592054,54898593.56837928,-23882937.80883525
1776,-300006993.19805044,-138222410.36159053,46126031.60084782,-24875860.68757537
1777,-300274116.5447476,-138862666.47165006,45853145.79840038,-24906747.28119943
1778,-297787264.0373393,-132902039.9207637,48393645.34830211,-24619200.708617467
1779,-296112804.3447793,-128888601.70031022,50104226.929881744,-24425588.444083102
1780,-304408372.84304076,-148771882.15145665,41629704.22568778,-25384777.73343097
1781,-294940095.63301957,-126077788.1667585,51302233.62529939,-24289991.99447502
1782,-276698834.9401522,-82356118.91470364,69936999.63648003,-22180815.04241104
1783,-259879369.03795817,-42042286.57857117,87119299.52230817,-20236035.543656092
1784,-259385777.77353588,-40859219.554195434,87623538.66852403,-20178963.209885493
1785,-291344810.07444507,-117460407.56432289,54975077.63841131,-23874280.955423836
1786,-285681966.9079672,-103887389.77132475,60760081.16103469,-23219505.033353943
1787,-255011883.48897743,-30375626.206521876,92091787.76176007,-19673224.205817338
1788,-268786057.3471725,-63390333.01779672,78020473.7683966,-21265886.605633296
1789,-287860754.33396876,-109109628.78258818,58534292.354295745,-23471431.053988483
1790,-285785895.92720103,-104136492.63081805,60653910.157442845,-23231522.003618967
1791,-278239017.1948701,-86047713.4956477,68363592.16131514,-22358901.2483836
1792,-287568722.3793806,-108409670.33429137,58832624.0997363,-23437664.359993245
1793,-296102354.1817994,-128863554.167554,50114902.526587315,-24424380.125866752
1794,-252126922.71416473,-23460791.594454262,95038983.67633535,-19339645.683972303
1795,-276748509.0031171,-82475180.47424376,69886253.99147734,-22186558.690605406
1796,-286207194.9675708,-105146285.62755178,60223522.742328756,-23280235.425395794
1797,-291925295.1607536,-118851746.5387064,54382070.17375201,-23941400.535634816
1798,-296287880.3647179,-129308233.65235259,49925374.12359913,-24445831.90792555
1799,-297348500.3409663,-131850386.66383758,48841874.171652205,-24568467.905868206
1800,-297266044.25967103,-131652751.33725958,48926109.01742353,-24558933.780504335
1801,-293412367.68245316,-122416044.75483607,52862918.1288301,-24113345.838188794
1802,-295990122.293373,-128594550.5285991,50229555.51110729,-24411403.121891487
1803,-289799760.62068963,-113757147.00914367,56553457.30919628,-23695631.970719453
1804,-301319419.15877664,-141368105.97623885,44785293.63891398,-25027612.182683617
1805,-285047799.47727406,-102367381.96443532,61407929.01993704,-23146178.339769706
1806,-288539299.16963464,-110736002.8242165,57841109.769297875,-23549888.96061212
1807,-286688045.6222132,-106298815.24903446,59732299.04971059,-23335834.60437044
1808,-294640619.7267521,-125359987.64031874,51608169.905358,-24255364.580576096
1809,-294381226.6376764,-124738259.8421259,51873158.6910143,-24225371.811204802
1810,-231920888.20917934,24970156.92371547,115680908.12191398,-17003288.400982674
1811,-221292356.59134418,50445213.272846796,126538721.24544655,-15774346.26260384
1812,-275893599.7713545,-80426086.4285425,70759605.5521481,-22087708.349158775
1813,-279664533.9614389,-89464471.45061533,66907323.76861648,-22523729.061509363
1814,-278756658.1496739,-87288424.15694036,67834784.51841368,-22418754.368709806
1815,-252708982.48248062,-24855904.854635905,94444367.56017488,-19406947.339738395
1816,-278218403.1745531,-85998304.66400005,68384650.87275358,-22356517.717026107
1817,-289157147.1676791,-112216895.30600332,57209933.39021601,-23621328.691623464
1818,-294359753.69984215,-124686792.3091615,51895094.848765396,-24222888.96605043
1819,-297451140.98383254,-132096401.47139904,48737019.337590635,-24580335.905660607
1820,-274069831.58436835,-76054777.29555155,72622716.55063485,-21876832.034696892
1821,-288022946.5911079,-109498380.21489853,58368601.24272992,-23490184.8109784
1822,-289354984.50162095,-112691082.84303564,57007828.25678503,-23644203.97157452
1823,-293190766.9639755,-121884899.8146561,53089299.27683844,-24087722.87626507
1824,-279710056.5896586,-89573582.62049481,66860819.11417724,-22528992.693209518
1825,-291842695.9265438,-118653768.09524,54466451.26057235,-23931849.85795953
1826,-312662996.6232764,-150606059.70623562,51478764.34941519,-3252692.9023568793
1827,-302224572.0817617,-125586662.58226974,62142369.35630773,-2045732.2196760974
1828,-298561002.58086425,-116805615.22501184,65884970.351074405,-1622125.7330587585
1829,-305614290.04877293,-133711327.3358066,58679527.49341778,-2437674.154523438
1830,-302910274.5633692,-127230192.46822104,61441874.7187283,-2125017.7413585363
1831,-304783859.96614146,-131720906.27768472,59527871.8342524,-2341654.2565526697
1832,-297479195.97261626,-114212680.91433667,66990113.97867092,-1497039.9945713687
1833,-297028407.4309499,-113132205.8390004,67450627.05043237,-1444916.7987930167
1834,-304282395.2911788,-130518967.8245557,60040154.23831096,-2283671.546228219
1835,-299040994.3179895,-117956086.14517766,65394624.10476866,-1677625.598236285
1836,-307522375.30500406,-138284732.31489718,56730280.51548528,-2658299.7742529796
1837,-303150198.85547245,-127805256.36986066,61196774.7161012,-2152759.397796702
1838,-308417224.20114774,-140429555.9719079,55816127.70139155,-2761768.207663589
1839,-295520720.888927,-109518498.79122607,68990837.80679682,-1270587.964897349
1840,-302333940.91181374,-125848803.88349436,62030641.19281885,-2058378.1776226617
1841,-306112175.90076286,-134904687.86677474,58170901.11565114,-2495243.0573230134
1842,-310511121.94613177,-145448326.66957164,53677059.83836974,-3003878.7140620206
1843,-286611312.6743538,-88163933.13111115,78092442.14062338,-240422.40895770464
1844,-308460170.0768225,-140532491.03783393,55772255.3858855,-2766733.8979567965
1845,-304692098.94511634,-131500968.35348947,59621612.348383434,-2331044.2316258233
1846,-282470900.8005472,-78239963.42518859,82322172.07855847,238319.79221587264
1847,-232985513.48383692,40369368.106212765,132875071.30772829,5960152.298736427
1848,-294311508.18284386,-106620190.4516371,70226135.97039445,-1130770.6785398026
1849,-303669987.1040565,-129051113.78445119,60665773.45742652,-2212860.802645919
1850,-301794111.25458163,-124554910.10480484,62582116.19872936,-1995959.4506360586
1851,-281272281.4106225,-75367045.73512012,83546648.40422559,376912.2086858074
1852,-295694079.07389295,-109934013.34060577,68813739.89309826,-1290632.8009961385
1853,-274689537.58719045,-59589158.82998781,90271396.92498791,1138053.2168372415
1854,-295514279.00773454,-109503058.5312624,68997418.65401681,-1269843.1109684084
1855,-301432793.2874002,-123688883.08340465,62951228.613078386,-1954181.442574877
1856,-290921360.7572383,-98494496.3473647,73689416.55633105,-738779.086395495
1857,-293489380.96967196,-104649670.17285119,71065998.33012292,-1035710.8136317233
1858,-293104299.61778796,-103726685.7483817,71459386.75916028,-991185.1240021873
1859,-293837958.3272323,-105485159.79128364,70709901.36926582,-1076015.6665121212
1860,-295354806.6560659,-109120826.31978884,69160331.18559326,-1251403.8476702224
1861,-302174468.56030375,-125466571.67194617,62193553.72428942,-2039938.913939494
1862,-305331706.18699557,-133034014.60193703,58968207.329338655,-2404999.911999309
1863,-304730750.2333863,-131593609.91274631,59582127.264319524,-2335513.3524955763
1864,-296626577.1877154,-112169076.73874311,67861125.68240839,-1398454.4895546685
1865,-295930997.1547028,-110501871.78762883,68571710.95255415,-1318026.8591047216
1866,-290847780.15693223,-98318134.26773703,73764584.45688695,-730271.2036528005
1867,-294064855.70373076,-106029000.0562513,70478109.3023312,-1102251.063521192
1868,-294758431.59587866,-107691401.37095568,69769571.40690902,-1182446.961757375
1869,-309351440.15017265,-142668736.7725998,54861758.597964324,-2869788.5234084837
1870,-290917066.1696875,-98484202.84076427,73693803.78787053,-738282.5173259083
1871,-302107043.5355111,-125304963.61843452,62262433.25962273,-2032142.7801387864
1872,-301710796.2559517,-124355216.07682419,62667228.4906916,-1986326.0110329557
1873,-292143886.6847973,-101424714.5573828,72440517.9749154,-880135.7367035599
1874,-287893247.06342554,-91236544.84891689,76782853.5226492,-388648.26377718966
1875,-230441399.80904147,46467241.41175142,135474067.27818525,6254319.792143641
1876,-268815830.17116976,-45510729.86328352,96271813.51673211,1817210.678296527
1877,-299087948.47557324,-118068628.48383899,65346657.03969584,-1683054.7525224234
1878,-262793100.56653705,-31075116.21782577,102424467.04329596,2513599.0850238665
1879,-292633612.8204088,-102598517.42582527,71940227.33709514,-936761.1583477806
1880,-303311102.7365132,-128190919.75011225,61032399.77388582,-2171364.183661045
1881,-257300609.37356907,-17910407.519667335,108035443.71441229,3148677.7689302564
1882,-279402990.59543806,-70886625.43223958,85456264.05713731,593052.1548998691
1883,-266327832.44041008,-39547358.377305895,98813482.99504755,2104889.6692860113
1884,-269560368.50245154,-47295280.78955353,95511213.80690971,1731122.1609119729
1885,-280622224.0058454,-73808951.95387785,84210729.0199215,452076.2074740313
1886,-296592077.33427316,-112086385.5691082,67896369.77585399,-1394465.3849791335
1887,-301600568.5083862,-124091016.07428104,62779834.10049064,-1973580.73928059
1888,-295453152.7113777,-109356547.62075157,69059863.58307357,-1262775.2784017918
1889,-388736454.9868286,-114304611.87973624,89074269.45763409,5289223.038319248
1890,-392270184.7902693,-122774452.22101134,85464309.09674732,4880629.488688504
1891,-386639264.7247096,-109277949.49368486,91216700.86484464,5531714.247640293
1892,-385035952.0328507,-105435040.36578196,92854600.6437359,5717100.018588874
1893,-390584845.4758716,-118734937.11718999,87186004.99825509,5075499.7280971985
1894,-392223516.93870264,-122662596.11603841,85511983.67959714,4886025.538807241
1895,-393148141.641981,-124878788.0854245,84567412.7267526,4779114.22679328
1896,-391303473.12882966,-120457383.88701785,86451874.91878773,4992407.177189981
1897,-392420781.66096884,-123135411.1855251,85310463.51037283,4863216.468060221
1898,-392035557.15616614,-122212083.64416917,85703998.18046175,4907758.709990819
1899,-380973701.65282345,-95698412.4798206,97004482.96741591,6186804.663552831
1900,-388309143.52391565,-113280407.97374877,89510798.99688475,5338631.656861392
1901,-392064187.7400004,-122280707.02142897,85674749.97009031,4904448.249919358
1902,-354543807.69212455,-32349771.090775102,124004529.61718059,9242806.336134318
1903,-381184709.05530554,-96204166.77040352,96788923.65722972,6162406.571911875
1904,-384033165.8358954,-103031506.57638657,93879019.2107673,5833048.887060643
1905,-390084382.87139255,-117535400.48224185,87697263.71491773,5133366.572438776
1906,-385145750.32171035,-105698211.01764193,92742433.75705807,5704404.403863158
1907,-391167621.00882953,-120131765.96178132,86590657.6768043,5008115.310941706
1908,-351866848.1083961,-25933485.31472294,126739237.28372218,9552334.364414629
1909,-351513833.01034933,-25087359.072811477,127099867.7171816,9593152.338625368
1910,-363902286.61333734,-54780694.423589066,114444167.10421245,8160716.21202854
1911,-367350840.43002313,-63046380.217444286,110921220.16907932,7761971.281479397
1912,-356248472.6505761,-36435606.97426298,122263091.17369479,9045701.536094077
1913,-330473503.2939179,25343274.659411617,148594085.01199266,12025976.431703504
1914,-365363162.15096205,-58282202.24946299,112951777.17169116,7991799.980764574
1915,-380630134.64751244,-94874931.95237155,97355461.49140549,6226530.18611121
1916,-380561421.2464329,-94710235.84688996,97425657.19621503,6234475.290580509
1917,-373299130.51690686,-77303573.08192256,104844611.98933414,7074190.071472469
1918,-379507815.7632115,-92184895.56283963,98501991.33662929,6356300.225775287
1919,-391193961.14599764,-120194899.46884125,86563749.32323533,5005069.687774245
1920,-380027460.8588763,-93430409.86054383,97971136.31900652,6296215.373226734
